fight_name,fighter_0,fighter_1,winner,method,round_end,date,fight_id
Thomas Almeida v Rob Font 2018-01-20,763,240,1,KO/TKO,2,2018-01-20,4238
Gian Villante v Francimar Barroso 2018-01-20,595,762,0,Decision,3,2018-01-20,4239
Calvin Kattar v Shane Burgos 2018-01-20,272,304,0,KO/TKO,3,2018-01-20,4240
Daniel Cormier v Volkan Oezdemir 2018-01-20,450,186,0,KO/TKO,2,2018-01-20,4241
Stipe Miocic v Francis Ngannou 2018-01-20,451,516,0,Decision,5,2018-01-20,4242
Austin Arnett v Cory Sandhagen 2018-01-27,606,458,1,KO/TKO,2,2018-01-27,4243
Niko Price v George Sullivan 2018-01-27,351,688,0,Submission,2,2018-01-27,4244
Vinc Pichel v Joaquim Silva 2018-01-27,517,472,0,Decision,3,2018-01-27,4245
Justine Kish v Ji Yeon Kim 2018-01-27,152,375,1,Decision,3,2018-01-27,4246
Randa Markos v Juliana Lima 2018-01-27,13,761,0,Decision,3,2018-01-27,4247
Katlyn Chookagian v Mara Romero Borella 2018-01-27,121,97,0,Decision,3,2018-01-27,4248
Mirsad Bektic v Godofredo Pepey 2018-01-27,124,760,0,KO/TKO,1,2018-01-27,4249
Erik Koch v Bobby Green 2018-01-27,488,262,1,Decision,3,2018-01-27,4250
Drew Dober v Frank Camacho 2018-01-27,178,317,0,Decision,3,2018-01-27,4251
Jordan Rinaldi v Gregor Gillespie 2018-01-27,581,303,1,KO/TKO,1,2018-01-27,4252
Dennis Bermudez v Andre Fili 2018-01-27,616,174,1,Decision,3,2018-01-27,4253
Jacare Souza v Derek Brunson 2018-01-27,253,454,0,KO/TKO,1,2018-01-27,4254
Deiveson Figueiredo v Joseph Morales 2018-02-03,45,652,0,KO/TKO,2,2018-02-03,4255
Iuri Alcantara v Joe Soto 2018-02-03,687,759,0,KO/TKO,1,2018-02-03,4256
Maia Stevenson v Polyana Viana 2018-02-03,758,469,1,Submission,1,2018-02-03,4257
Alan Patrick v Damir Hadzovic 2018-02-03,662,5,0,Decision,3,2018-02-03,4258
Sergio Moraes v Tim Means 2018-02-03,259,104,0,Decision,3,2018-02-03,4259
Thiago Santos v Anthony Smith 2018-02-03,508,538,0,KO/TKO,2,2018-02-03,4260
Douglas Silva de Andrade v Marlon Vera 2018-02-03,265,359,0,Decision,3,2018-02-03,4261
Tim Johnson v Marcelo Golm 2018-02-03,757,565,0,Decision,3,2018-02-03,4262
Michel Prazeres v Desmond Green 2018-02-03,597,547,0,Decision,3,2018-02-03,4263
Valentina Shevchenko v Priscila Cachoeira 2018-02-03,120,90,0,Submission,2,2018-02-03,4264
Lyoto Machida v Eryk Anders 2018-02-03,735,355,0,Decision,5,2018-02-03,4265
Luke Jumeau v Daichi Abe 2018-02-10,368,714,0,Decision,3,2018-02-10,4266
Teruto Ishihara v Jose Quinonez 2018-02-10,607,33,1,Decision,3,2018-02-10,4267
Ross Pearson v Mizuto Hirota 2018-02-10,576,632,0,Decision,3,2018-02-10,4268
Jussier Formiga v Ben Nguyen 2018-02-10,10,630,0,Submission,3,2018-02-10,4269
Alexander Volkanovski v Jeremy Kennedy 2018-02-10,213,756,0,KO/TKO,2,2018-02-10,4270
Rob Wilkinson v Israel Adesanya 2018-02-10,755,22,1,KO/TKO,2,2018-02-10,4271
Damien Brown v Dong Hyun Ma 2018-02-10,754,200,1,Decision,3,2018-02-10,4272
Tyson Pedro v Saparbeg Safarov 2018-02-10,627,37,0,Submission,1,2018-02-10,4273
Jake Matthews v Jingliang Li 2018-02-10,82,29,0,Decision,3,2018-02-10,4274
Tai Tuivasa v Cyril Asker 2018-02-10,367,753,0,KO/TKO,1,2018-02-10,4275
Mark Hunt v Curtis Blaydes 2018-02-10,628,140,1,Decision,3,2018-02-10,4276
Yoel Romero v Luke Rockhold 2018-02-10,23,509,0,KO/TKO,3,2018-02-10,4277
Oskar Piechota v Tim Williams 2018-02-18,233,686,0,KO/TKO,1,2018-02-18,4278
Joshua Burkman v Alex Morono 2018-02-18,752,132,1,Submission,1,2018-02-18,4279
Sarah Moras v Lucie Pudilova 2018-02-18,430,153,1,Decision,3,2018-02-18,4280
Roberto Sanchez v Joby Sanchez 2018-02-18,682,653,0,Submission,1,2018-02-18,4281
Geoff Neal v Brian Camozzi 2018-02-18,220,751,0,Submission,1,2018-02-18,4282
Jared Gordon v Diego Ferreira 2018-02-18,254,171,1,KO/TKO,1,2018-02-18,4283
Sage Northcutt v Thibault Gouti 2018-02-18,702,659,0,Decision,3,2018-02-18,4284
Steven Peterson v Brandon Davis 2018-02-18,395,388,1,Decision,3,2018-02-18,4285
Thiago Alves v Curtis Millender 2018-02-18,242,572,1,KO/TKO,2,2018-02-18,4286
James Vick v Francisco Trinaldo 2018-02-18,352,8,0,Decision,3,2018-02-18,4287
Derrick Lewis v Marcin Tybura 2018-02-18,126,58,0,KO/TKO,3,2018-02-18,4288
Donald Cerrone v Yancy Medeiros 2018-02-18,163,103,0,KO/TKO,1,2018-02-18,4289
Albert Morales v Manny Bermudez 2018-02-24,750,338,1,Submission,2,2018-02-24,4290
Eric Shelton v Alex Perez 2018-02-24,580,145,1,Decision,3,2018-02-24,4291
Rani Yahya v Russell Doane 2018-02-24,604,749,0,Submission,3,2018-02-24,4292
Sam Alvey v Marcin Prachnio 2018-02-24,494,675,0,KO/TKO,1,2018-02-24,4293
Ben Saunders v Alan Jouban 2018-02-24,227,569,1,KO/TKO,2,2018-02-24,4294
Maryna Moroz v Angela Hill 2018-02-24,17,89,1,Decision,3,2018-02-24,4295
Sara McMann v Marion Reneau 2018-02-24,156,588,1,Submission,2,2018-02-24,4296
Renan Barao v Brian Kelleher 2018-02-24,266,168,1,Decision,3,2018-02-24,4297
Mike Perry v Max Griffin 2018-02-24,221,31,1,Decision,3,2018-02-24,4298
Ovince Saint Preux v Ilir Latifi 2018-02-24,382,127,1,Submission,1,2018-02-24,4299
Jessica Andrade v Tecia Torres 2018-02-24,439,464,0,Decision,3,2018-02-24,4300
Josh Emmett v Jeremy Stephens 2018-02-24,497,332,1,KO/TKO,2,2018-02-24,4301
Jordan Johnson v Adam Milstead 2018-03-03,677,621,0,Decision,3,2018-03-03,4302
Bryan Caraway v Cody Stamann 2018-03-03,636,592,1,Decision,3,2018-03-03,4303
Mike Pyle v Zak Ottow 2018-03-03,748,589,1,KO/TKO,1,2018-03-03,4304
CB Dollaway v Hector Lombard 2018-03-03,673,669,0,DQ,1,2018-03-03,4305
John Dodson v Pedro Munhoz 2018-03-03,106,534,0,Decision,3,2018-03-03,4306
Beneil Dariush v Alexander Hernandez 2018-03-03,26,492,1,KO/TKO,1,2018-03-03,4307
Ashley Yoder v Mackenzie Dern 2018-03-03,321,353,1,Decision,3,2018-03-03,4308
Cat Zingano v Ketlen Vieira 2018-03-03,620,222,1,Decision,3,2018-03-03,4309
Stefan Struve v Andrei Arlovski 2018-03-03,236,308,1,Decision,3,2018-03-03,4310
Sean O'Malley v Andre Soukhamthath 2018-03-03,32,445,0,Decision,3,2018-03-03,4311
Frankie Edgar v Brian Ortega 2018-03-03,184,623,1,KO/TKO,1,2018-03-03,4312
Cris Cyborg v Yana Kunitskaya 2018-03-03,480,239,0,KO/TKO,1,2018-03-03,4313
Mark Godbeer v Dmitry Sosnovskiy 2018-03-17,746,747,1,Submission,2,2018-03-17,4314
Stevie Ray v Kajan Johnson 2018-03-17,316,674,1,Decision,3,2018-03-17,4315
Paul Craig v Magomed Ankalaev 2018-03-17,402,49,0,Submission,3,2018-03-17,4316
Danny Henry v Hakeem Dawodu 2018-03-17,584,313,0,Submission,1,2018-03-17,4317
Danny Roberts v Oliver Enkamp 2018-03-17,276,745,0,KO/TKO,1,2018-03-17,4318
John Phillips v Charles Byrd 2018-03-17,385,593,1,Submission,1,2018-03-17,4319
Leon Edwards v Peter Sobotta 2018-03-17,490,744,0,KO/TKO,3,2018-03-17,4320
Tom Duquesnoy v Terrion Ware 2018-03-17,743,679,0,Decision,3,2018-03-17,4321
Jimi Manuwa v Jan Blachowicz 2018-03-17,539,93,1,Decision,3,2018-03-17,4322
Fabricio Werdum v Alexander Volkov 2018-03-17,742,273,1,KO/TKO,4,2018-03-17,4323
Devin Clark v Mike Rodriguez 2018-04-07,110,191,0,Decision,3,2018-04-07,4324
Bec Rawlings v Ashlee Evans-Smith 2018-04-07,741,602,1,Decision,3,2018-04-07,4325
Evan Dunham v Olivier Aubin-Mercier 2018-04-07,665,481,1,KO/TKO,1,2018-04-07,4326
Karolina Kowalkiewicz v Felice Herrig 2018-04-07,72,661,0,Decision,3,2018-04-07,4327
Joe Lauzon v Chris Gruetzemacher 2018-04-07,333,740,1,KO/TKO,2,2018-04-07,4328
Zabit Magomedsharipov v Kyle Bochniak 2018-04-07,271,341,0,Decision,3,2018-04-07,4329
Renato Moicano v Calvin Kattar 2018-04-07,4,272,0,Decision,3,2018-04-07,4330
Rose Namajunas v Joanna Jedrzejczyk 2018-04-07,551,25,0,Decision,5,2018-04-07,4331
Khabib Nurmagomedov v Al Iaquinta 2018-04-07,421,366,0,Decision,5,2018-04-07,4332
Luke Sanders v Patrick Williams 2018-04-14,603,739,0,Decision,3,2018-04-14,4333
Matthew Lopez v Alejandro Perez 2018-04-14,624,512,1,KO/TKO,2,2018-04-14,4334
Arjan Bhullar v Adam Wieczorek 2018-04-14,560,655,1,Submission,2,2018-04-14,4335
Dhiego Lima v Yushin Okami 2018-04-14,369,629,1,Decision,3,2018-04-14,4336
Shana Dobson v Lauren Mueller 2018-04-14,91,364,1,Decision,3,2018-04-14,4337
Gilbert Burns v Dan Moret 2018-04-14,3,520,0,KO/TKO,2,2018-04-14,4338
Krzysztof Jotko v Brad Tavares 2018-04-14,483,306,1,KO/TKO,3,2018-04-14,4339
Wilson Reis v John Moraga 2018-04-14,571,685,1,Decision,3,2018-04-14,4340
Muslim Salikhov v Ricky Rainey 2018-04-14,319,642,0,KO/TKO,2,2018-04-14,4341
Tim Boetsch v Antonio Carlos Junior 2018-04-14,587,411,1,Submission,1,2018-04-14,4342
Michelle Waterson v Cortney Casey 2018-04-14,348,599,0,Decision,3,2018-04-14,4343
Israel Adesanya v Marvin Vettori 2018-04-14,22,362,0,Decision,3,2018-04-14,4344
Carlos Condit v Alex Oliveira 2018-04-14,618,30,1,Submission,2,2018-04-14,4345
Dustin Poirier v Justin Gaethje 2018-04-14,422,407,0,KO/TKO,4,2018-04-14,4346
Anthony Rocco Martin v Keita Nakamura 2018-04-21,280,567,0,Decision,3,2018-04-21,4347
Corey Anderson v Patrick Cummins 2018-04-21,92,549,0,Decision,3,2018-04-21,4348
Siyar Bahadurzada v Luan Chagas 2018-04-21,387,738,0,KO/TKO,2,2018-04-21,4349
Merab Dvalishvili v Ricky Simon 2018-04-21,113,241,1,KO/TKO,3,2018-04-21,4350
Ryan LaFlare v Alex Garcia 2018-04-21,664,657,0,Decision,3,2018-04-21,4351
Jim Miller v Dan Hooker 2018-04-21,108,69,1,KO/TKO,1,2018-04-21,4352
Aljamain Sterling v Brett Johns 2018-04-21,533,158,0,Decision,3,2018-04-21,4353
David Branch v Thiago Santos 2018-04-21,574,508,0,KO/TKO,1,2018-04-21,4354
Justin Willis v Chase Sherman 2018-04-21,577,667,0,Decision,3,2018-04-21,4355
Frankie Edgar v Cub Swanson 2018-04-21,184,349,0,Decision,3,2018-04-21,4356
Edson Barboza v Kevin Lee 2018-04-21,423,0,1,TKO,5,2018-04-21,4357
Markus Perez v James Bochnovic 2018-05-12,257,737,0,Submission,1,2018-05-12,4358
Alberto Mina v Ramazan Emeev 2018-05-12,736,279,1,Decision,3,2018-05-12,4359
Thales Leites v Jack Hermansson 2018-05-12,668,377,1,KO/TKO,3,2018-05-12,4360
Warlley Alves v Sultan Aliev 2018-05-12,263,566,0,TKO,2,2018-05-12,4361
Elizeu Zaleski dos Santos v Sean Strickland 2018-05-12,14,658,0,KO/TKO,1,2018-05-12,4362
Davi Ramos v Nick Hein 2018-05-12,425,544,0,Submission,1,2018-05-12,4363
Aleksei Oleinik v Junior Albini 2018-05-12,166,522,0,Submission,1,2018-05-12,4364
Cezar Ferreira v Karl Roberson 2018-05-12,498,287,0,Submission,1,2018-05-12,4365
Vitor Belfort v Lyoto Machida 2018-05-12,734,735,1,KO/TKO,2,2018-05-12,4366
John Lineker v Brian Kelleher 2018-05-12,563,168,0,KO/TKO,3,2018-05-12,4367
Mackenzie Dern v Amanda Cooper 2018-05-12,353,650,0,Submission,1,2018-05-12,4368
Jacare Souza v Kelvin Gastelum 2018-05-12,253,298,1,Decision,3,2018-05-12,4369
Amanda Nunes v Raquel Pennington 2018-05-12,214,165,0,KO/TKO,5,2018-05-12,4370
Claudio Puelles v Felipe Silva 2018-05-19,405,733,0,Submission,3,2018-05-19,4371
Henry Briones v Frankie Saenz 2018-05-19,732,579,1,Decision,3,2018-05-19,4372
Enrique Barzola v Brandon Davis 2018-05-19,324,388,0,Decision,3,2018-05-19,4373
Gabriel Benitez v Humberto Bandenay 2018-05-19,453,462,0,KO/TKO,1,2018-05-19,4374
Poliana Botelho v Syuri Kondo 2018-05-19,573,525,0,KO/TKO,1,2018-05-19,4375
Brandon Moreno v Alexandre Pantoja 2018-05-19,11,202,1,Decision,3,2018-05-19,4376
Zak Cummings v Michel Prazeres 2018-05-19,436,597,1,Decision,3,2018-05-19,4377
Vicente Luque v Chad Laprise 2018-05-19,301,625,0,KO/TKO,1,2018-05-19,4378
Veronica Macedo v Andrea Lee 2018-05-19,20,131,1,Decision,3,2018-05-19,4379
Diego Rivas v Guido Cannetti 2018-05-19,731,43,1,Decision,3,2018-05-19,4380
Jared Cannonier v Dominick Reyes 2018-05-19,378,119,1,KO/TKO,1,2018-05-19,4381
Alexa Grasso v Tatiana Suarez 2018-05-19,393,531,1,Submission,1,2018-05-19,4382
Demian Maia v Kamaru Usman 2018-05-19,2,210,1,Decision,5,2018-05-19,4383
Elias Theodorou v Trevor Smith 2018-05-27,558,252,0,Decision,3,2018-05-27,4384
Gillian Robertson v Molly McCann 2018-05-27,335,339,0,Submission,2,2018-05-27,4385
Bradley Scott v Carlo Pedersoli 2018-05-27,730,596,1,Decision,3,2018-05-27,4386
Lina Lansberg v Gina Mazany 2018-05-27,157,594,0,Decision,3,2018-05-27,4387
Daniel Kelly v Tom Breese 2018-05-27,729,57,1,KO/TKO,1,2018-05-27,4388
Eric Spicely v Darren Stewart 2018-05-27,527,336,1,KO/TKO,2,2018-05-27,4389
Claudio Silva v Nordine Taleb 2018-05-27,477,435,0,Submission,1,2018-05-27,4390
Jason Knight v Makwan Amirkhani 2018-05-27,654,305,1,Decision,3,2018-05-27,4391
Arnold Allen v Mads Burnell 2018-05-27,150,728,0,Submission,3,2018-05-27,4392
Neil Magny v Craig White 2018-05-27,28,681,0,KO/TKO,1,2018-05-27,4393
Stephen Thompson v Darren Till 2018-05-27,300,299,1,Decision,5,2018-05-27,4394
Jarred Brooks v Jose Torres 2018-06-01,683,692,1,KO/TKO,2,2018-06-01,4395
Johnny Eduardo v Nathaniel Wood 2018-06-01,727,107,1,Submission,2,2018-06-01,4396
Desmond Green v Gleison Tibau 2018-06-01,547,726,0,Decision,3,2018-06-01,4397
Belal Muhammad v Chance Rencountre 2018-06-01,433,311,0,Decision,3,2018-06-01,4398
Nik Lentz v David Teymur 2018-06-01,151,609,1,Decision,3,2018-06-01,4399
Sijara Eubanks v Lauren Murphy 2018-06-01,403,130,0,Decision,3,2018-06-01,4400
Gian Villante v Sam Alvey 2018-06-01,595,494,1,Decision,3,2018-06-01,4401
Julio Arce v Daniel Teymur 2018-06-01,312,229,0,Submission,3,2018-06-01,4402
Jake Ellenberger v Ben Saunders 2018-06-01,684,227,1,KO/TKO,1,2018-06-01,4403
Walt Harris v Daniel Spitz 2018-06-01,491,347,0,KO/TKO,2,2018-06-01,4404
Gregor Gillespie v Vinc Pichel 2018-06-01,303,517,0,Submission,2,2018-06-01,4405
Jimmie Rivera v Marlon Moraes 2018-06-01,530,216,1,KO/TKO,1,2018-06-01,4406
Mike Santiago v Dan Ige 2018-06-09,725,125,1,KO/TKO,1,2018-06-09,4407
Clay Guida v Charles Oliveira 2018-06-09,471,1,1,Submission,1,2018-06-09,4408
Joseph Benavidez v Sergio Pettis 2018-06-09,44,400,1,Decision,3,2018-06-09,4409
Rashad Evans v Anthony Smith 2018-06-09,724,538,1,KO/TKO,1,2018-06-09,4410
Rashad Coulter v Chris de la Rocha 2018-06-09,644,622,1,KO/TKO,2,2018-06-09,4411
Ricardo Lamas v Mirsad Bektic 2018-06-09,535,124,1,Decision,3,2018-06-09,4412
Claudia Gadelha v Carla Esparza 2018-06-09,511,392,0,Decision,3,2018-06-09,4413
Alistair Overeem v Curtis Blaydes 2018-06-09,234,140,1,KO/TKO,3,2018-06-09,4414
CM Punk v Mike Jackson 2018-06-09,722,723,1,Decision,3,2018-06-09,4415
Andrei Arlovski v Tai Tuivasa 2018-06-09,308,367,1,Decision,3,2018-06-09,4416
Holly Holm v Megan Anderson 2018-06-09,164,50,0,Decision,3,2018-06-09,4417
Rafael Dos Anjos v Colby Covington 2018-06-09,142,211,1,Decision,5,2018-06-09,4418
Robert Whittaker v Yoel Romero 2018-06-09,365,23,0,Decision,5,2018-06-09,4419
Ji Yeon Kim v Melinda Fabian 2018-06-23,375,721,0,Decision,3,2018-06-23,4420
Jenel Lausa v Ulka Sasaki 2018-06-23,720,648,1,Submission,2,2018-06-23,4421
Matt Schnell v Naoki Inoue 2018-06-23,203,719,0,Decision,3,2018-06-23,4422
Viviane Pereira v Xiaonan Yan 2018-06-23,718,73,1,Decision,3,2018-06-23,4423
Shinsho Anzai v Jake Matthews 2018-06-23,717,82,1,Submission,1,2018-06-23,4424
Kenan Song v Hector Aldana 2018-06-23,85,361,0,KO/TKO,2,2018-06-23,4425
Rolando Dy v Shane Young 2018-06-23,716,605,1,KO/TKO,2,2018-06-23,4426
Felipe Arantes v Song Yadong 2018-06-23,715,513,1,KO/TKO,2,2018-06-23,4427
Teruto Ishihara v Petr Yan 2018-06-23,607,218,1,KO/TKO,1,2018-06-23,4428
Jingliang Li v Daichi Abe 2018-06-23,29,714,0,Decision,3,2018-06-23,4429
Jessica-Rose Clark v Jessica Eye 2018-06-23,292,230,1,Decision,3,2018-06-23,4430
Ovince Saint Preux v Tyson Pedro 2018-06-23,382,627,0,Submission,1,2018-06-23,4431
Donald Cerrone v Leon Edwards 2018-06-23,163,490,1,Decision,5,2018-06-23,4432
Gerald Meerschaert v Oskar Piechota 2018-07-06,38,233,0,Submission,2,2018-07-06,4433
Matt Bessette v Steven Peterson 2018-07-06,713,395,1,Decision,3,2018-07-06,4434
Tyler Diamond v Bryce Mitchell 2018-07-06,712,245,1,Decision,3,2018-07-06,4435
John Gunther v Allan Zuniga 2018-07-06,651,711,0,Decision,3,2018-07-06,4436
Luis Pena v Richie Smullen 2018-07-06,60,710,0,Submission,1,2018-07-06,4437
Montana De La Rosa v Rachael Ostovich 2018-07-06,96,615,0,Submission,3,2018-07-06,4438
Alessio Di Chirico v Julian Marquez 2018-07-06,386,709,0,Decision,3,2018-07-06,4439
Roxanne Modafferi v Barb Honchak 2018-07-06,172,708,0,KO/TKO,2,2018-07-06,4440
Alex Caceres v Martin Bravo 2018-07-06,493,394,0,Decision,3,2018-07-06,4441
Jay Cucciniello v Brad Katona 2018-07-06,707,415,1,Decision,3,2018-07-06,4442
Michael Trizano v Joe Giannetti 2018-07-06,548,706,0,Decision,3,2018-07-06,4443
Brad Tavares v Israel Adesanya 2018-07-06,306,22,1,Decision,5,2018-07-06,4444
Jamie Moyle v Emily Whitmire 2018-07-07,705,521,1,Decision,3,2018-07-07,4445
Dan Hooker v Gilbert Burns 2018-07-07,69,3,0,KO/TKO,1,2018-07-07,4446
Curtis Millender v Max Griffin 2018-07-07,572,31,0,Decision,3,2018-07-07,4447
Lando Vannata v Drakkar Klose 2018-07-07,102,27,1,Decision,3,2018-07-07,4448
Raphael Assuncao v Rob Font 2018-07-07,457,240,0,Decision,3,2018-07-07,4449
Uriah Hall v Paulo Costa 2018-07-07,410,452,1,KO/TKO,2,2018-07-07,4450
Gokhan Saki v Khalil Rountree Jr. 2018-07-07,704,381,1,KO/TKO,1,2018-07-07,4451
Michael Chiesa v Anthony Pettis 2018-07-07,143,170,1,Submission,2,2018-07-07,4452
Paul Felder v Mike Perry 2018-07-07,68,221,1,Decision,3,2018-07-07,4453
Francis Ngannou v Derrick Lewis 2018-07-07,516,126,1,Decision,3,2018-07-07,4454
Stipe Miocic v Daniel Cormier 2018-07-07,451,450,1,KO/TKO,1,2018-07-07,4455
Jessica Aguilar v Jodie Esquibel 2018-07-14,575,460,0,Decision,3,2018-07-14,4456
Mark De La Rosa v Elias Garcia 2018-07-14,116,631,0,Submission,2,2018-07-14,4457
Liz Carmouche v Jennifer Maia 2018-07-14,461,309,0,Decision,3,2018-07-14,4458
Kurt Holobaugh v Raoni Barcelos 2018-07-14,554,204,1,KO/TKO,3,2018-07-14,4459
Justin Scoggins v Said Nurmagomedov 2018-07-14,703,205,1,Decision,3,2018-07-14,4460
Darren Elkins v Alexander Volkanovski 2018-07-14,502,213,1,Decision,3,2018-07-14,4461
Eddie Wineland v Alejandro Perez 2018-07-14,536,512,1,Decision,3,2018-07-14,4462
Cat Zingano v Marion Reneau 2018-07-14,620,588,0,Decision,3,2018-07-14,4463
Myles Jury v Chad Mendes 2018-07-14,601,619,1,KO/TKO,1,2018-07-14,4464
Randy Brown v Niko Price 2018-07-14,264,351,1,KO/TKO,2,2018-07-14,4465
Dennis Bermudez v Rick Glenn 2018-07-14,616,637,1,Decision,3,2018-07-14,4466
Sage Northcutt v Zak Ottow 2018-07-14,702,589,0,KO/TKO,2,2018-07-14,4467
Junior Dos Santos v Blagoy Ivanov 2018-07-14,141,302,0,Decision,5,2018-07-14,4468
Damian Stasiak v Liu Pingyuan 2018-07-22,701,195,1,Decision,3,2018-07-22,4469
Jeremy Kimball v Darko Stosic 2018-07-22,700,148,1,KO/TKO,1,2018-07-22,4470
Davey Grant v Manny Bermudez 2018-07-22,295,338,1,Submission,1,2018-07-22,4471
Justin Ledet v Aleksandar Rakic 2018-07-22,181,187,1,Decision,3,2018-07-22,4472
Khalid Taha v Nad Narimani 2018-07-22,376,586,1,Decision,3,2018-07-22,4473
Emil Meek v Bartosz Fabinski 2018-07-22,83,647,1,Decision,3,2018-07-22,4474
Nick Hein v Damir Hadzovic 2018-07-22,544,5,1,Decision,3,2018-07-22,4475
Nasrat Haqparast v Marc Diakiese 2018-07-22,179,389,0,Decision,3,2018-07-22,4476
Danny Roberts v David Zawada 2018-07-22,276,289,0,Decision,3,2018-07-22,4477
Marcin Tybura v Stefan Struve 2018-07-22,58,236,0,Decision,3,2018-07-22,4478
Vitor Miranda v Abu Azaitar 2018-07-22,698,699,1,Decision,3,2018-07-22,4479
Glover Teixeira v Corey Anderson 2018-07-22,408,92,1,Decision,3,2018-07-22,4480
Mauricio Rua v Anthony Smith 2018-07-22,626,538,1,KO/TKO,1,2018-07-22,4481
Devin Powell v Alvaro Herrera 2018-07-28,649,697,0,KO/TKO,1,2018-07-28,4482
Randa Markos v Nina Ansaroff 2018-07-28,13,532,1,Decision,3,2018-07-28,4483
Dustin Ortiz v Matheus Nicolau 2018-07-28,613,696,0,KO/TKO,1,2018-07-28,4484
Alexis Davis v Katlyn Chookagian 2018-07-28,484,121,1,Decision,3,2018-07-28,4485
John Makdessi v Ross Pearson 2018-07-28,9,576,0,Decision,3,2018-07-28,4486
Gadzhimurad Antigulov v Ion Cutelaba 2018-07-28,568,48,1,KO/TKO,1,2018-07-28,4487
Kajan Johnson v Islam Makhachev 2018-07-28,674,424,1,Submission,1,2018-07-28,4488
Hakeem Dawodu v Austin Arnett 2018-07-28,313,606,0,Decision,3,2018-07-28,4489
Jordan Mein v Alex Morono 2018-07-28,695,132,0,Decision,3,2018-07-28,4490
Alexander Hernandez v Olivier Aubin-Mercier 2018-07-28,492,481,0,Decision,3,2018-07-28,4491
Joanna Jedrzejczyk v Tecia Torres 2018-07-28,25,464,0,Decision,3,2018-07-28,4492
Jose Aldo v Jeremy Stephens 2018-07-28,217,332,0,KO/TKO,1,2018-07-28,4493
Eddie Alvarez v Dustin Poirier 2018-07-28,694,422,1,KO/TKO,2,2018-07-28,4494
Marlon Vera v Wuliji Buren 2018-08-04,359,608,0,KO/TKO,2,2018-08-04,4495
Danielle Taylor v Weili Zhang 2018-08-04,693,24,1,Decision,3,2018-08-04,4496
Alex Perez v Jose Torres 2018-08-04,145,692,0,KO/TKO,1,2018-08-04,4497
Matt Sayles v Sheymon Moraes 2018-08-04,246,499,1,Decision,3,2018-08-04,4498
Ricardo Ramos v Kyung Ho Kang 2018-08-04,260,194,0,Decision,3,2018-08-04,4499
Ricky Simon v Montel Jackson 2018-08-04,241,154,0,Decision,3,2018-08-04,4500
Pedro Munhoz v Brett Johns 2018-08-04,534,158,0,Decision,3,2018-08-04,4501
Thiago Santos v Kevin Holland 2018-08-04,508,346,0,Decision,3,2018-08-04,4502
Polyana Viana v JJ Aldrich 2018-08-04,469,183,1,Decision,3,2018-08-04,4503
Cub Swanson v Renato Moicano 2018-08-04,349,4,1,Submission,1,2018-08-04,4504
Demetrious Johnson v Henry Cejudo 2018-08-04,691,528,1,Decision,5,2018-08-04,4505
TJ Dillashaw v Cody Garbrandt 2018-08-04,612,591,0,KO/TKO,1,2018-08-04,4506
Rani Yahya v Luke Sanders 2018-08-25,604,603,0,Submission,1,2018-08-25,4507
Drew Dober v Jon Tuck 2018-08-25,178,690,0,Decision,3,2018-08-25,4508
Joanne Calderwood v Kalindra Faria 2018-08-25,428,689,0,Submission,1,2018-08-25,4509
Mickey Gall v George Sullivan 2018-08-25,474,688,0,Submission,1,2018-08-25,4510
Andrew Sanchez v Markus Perez 2018-08-25,363,257,0,Decision,3,2018-08-25,4511
Cory Sandhagen v Iuri Alcantara 2018-08-25,458,687,0,KO/TKO,2,2018-08-25,4512
James Krause v Warlley Alves 2018-08-25,129,263,0,KO/TKO,2,2018-08-25,4513
Eryk Anders v Tim Williams 2018-08-25,355,686,0,KO/TKO,3,2018-08-25,4514
John Moraga v Deiveson Figueiredo 2018-08-25,685,45,1,KO/TKO,2,2018-08-25,4515
Jake Ellenberger v Bryan Barberena 2018-08-25,684,523,1,KO/TKO,1,2018-08-25,4516
Cortney Casey v Angela Hill 2018-08-25,599,89,0,Decision,3,2018-08-25,4517
Michael Johnson v Andre Fili 2018-08-25,315,174,0,Decision,3,2018-08-25,4518
Justin Gaethje v James Vick 2018-08-25,407,352,0,KO/TKO,1,2018-08-25,4519
Roberto Sanchez v Jarred Brooks 2018-09-08,682,683,1,Decision,3,2018-09-08,4520
Irene Aldana v Lucie Pudilova 2018-09-08,223,153,0,Decision,3,2018-09-08,4521
Jim Miller v Alex White 2018-09-08,108,322,0,Submission,1,2018-09-08,4522
Diego Sanchez v Craig White 2018-09-08,94,681,0,Decision,3,2018-09-08,4523
